id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Year Released
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),86,139563,0,"['Ofenbach', 'Lagique']","['4AKwRarlmsUlLjIwt38NLw', '1PbtWtrN7jZpd4toqxrjm2']",2021-01-08,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,2021
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),86,383037,1,"['Drake', 'Rick Ross']","['3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a']",2021-03-05,0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,4,2021
1mauYRwbpoGQX6itP2FAJC,Fan de Tus Fotos,86,197647,0,"['Nicky Jam', 'Romeo Santos']","['1SupJlEpv7RS2tPNRaHViT', '5lwmRuXgjX8xIwlnauTZIP']",2021-02-08,0.728,0.689,7,-5.718,1,0.0725,0.293,1.26e-05,0.109,0.431,170.089,4,2021
7I8L3vYCLThw2FDrE6LuzE,Además de Mí - Remix,86,330040,1,"['Rusherking', 'KHEA', 'Duki', 'Maria Becerra', 'Lit Killah', 'Tiago PZK']","['3Apb2lGmGJaBmr0TTBJvIZ', '4m6ubhNsdwF4psNf3R8kwR', '1bAftSH8umNcGZ0uyV7LMg', '1DxLCyH42yaHKGK3cl5bvG', '1vqR17Iv8VFdzure1TAXEq', '5Y3MV9DZ0d87NnVm56qSY1']",2021-03-04,0.397,0.613,6,-5.077,1,0.0549,0.0396,0.0,0.192,0.405,78.4,4,2021
2dl5K2ScW7jYhAhuem06cm,PROBLEMA,86,184507,1,['Daddy Yankee'],['4VMYDCV2IEDYJArk749S6m'],2021-02-26,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,4,2021
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,86,189000,0,['Zoe Wees'],['03d2mJXSMtuPI0nIvLnhoS'],2021-01-12,0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,5,2021
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,85,168086,0,['ROSÉ'],['3eVa5w3URK5duf6eyVDbu9'],2021-03-12,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,4,2021
1Crj1zkRMpsEjb9NOR6Zof,"L-Gante: Bzrp Music Sessions, Vol.38",85,192348,0,"['Bizarrap', 'L-Gante']","['716NhGYqD1jl2wI1Qkgq36', '4YYxffPVDFe9XoqqbRW6Bq']",2021-03-10,0.553,0.819,2,-3.083,1,0.257,0.368,1.36e-05,0.0915,0.761,87.913,4,2021
3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),85,235767,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-02-12,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,4,2021
6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid),85,174406,0,"['Justin Bieber', 'Khalid']","['1uNFoZAHBGtllmzznpCI3s', '6LuN9FCkKOj5PcnpouEgny']",2021-03-19,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,0.109,99.928,4,2021
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),85,140533,1,"['24kGoldn', 'iann dior']","['6fWVd57NKTalqvmjRd2t8Z', '6ASri4ePR7RlsvIQgWPJpS']",2021-03-26,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,4,2021
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),85,178405,1,"['Ashnikko', 'Princess Nokia']","['3PyJHH2wyfQK3WZrk9rpmP', '6lay1nwbE6hTx1jivysUAL']",2021-01-15,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,4,2021
2Gjt4rUHBUH0rMKpBg0hF4,Disco Arranhado - Funk Remix,85,125558,0,"['Malu', 'DJ Lucas Beat']","['3fll16LLw6kdDxWzSpJPEQ', '2zWqENF4cnsd1nLmraG9IE']",2021-01-22,0.747,0.725,2,-2.564,0,0.363,0.551,0.0,0.0626,0.904,129.96,4,2021
73O30uMI7n6DuzBmbtO7kC,Antes,85,206587,0,"['Anuel AA', 'Ozuna']","['2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY']",2021-01-22,0.817,0.737,6,-5.453,0,0.102,0.046,1.57e-05,0.092,0.67,93.985,4,2021
1LXb70u8SLsvBAPWHMCTMe,Machu Picchu,85,179005,0,"['Camilo', 'Evaluna Montaner']","['28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC']",2021-03-01,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,0.867,167.897,4,2021
2h9TDNEXRhcDIV3fsoEVq9,What Other People Say,85,194890,1,"['Sam Fischer', 'Demi Lovato']","['6L1XC7NrmgWRlwAeLJvVtA', '6S2OmqARrzebs0tKUEyXyp']",2021-02-04,0.652,0.472,7,-8.084,1,0.0399,0.158,0.0,0.121,0.24,126.904,4,2021
2WnAKZefdRHxtBEkRjFOHC,Anyone,85,190779,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.685,0.521,2,-8.285,1,0.0345,0.185,3.59e-06,0.111,0.578,115.885,4,2021
70uX4beGHc1nQikXveOknp,Mala Costumbre,84,230728,0,"['Manuel Turizo', 'Wisin & Yandel']","['0tmwSHipWxN12fsoLcFU3B', '1wZtkThiXbVNtj6hee6dz9']",2021-01-07,0.823,0.772,0,-4.935,1,0.0591,0.243,0.0,0.118,0.582,96.001,4,2021
1M4OcYkxAtu3ErzSgDEfoi,Up,84,156945,1,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],2021-02-04,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,2021
5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),84,220839,0,"['Taylor Swift', 'Maren Morris']","['06HL4z0CvFAxyc27GXpf02', '6WY7D3jk8zTrHtmkqqo5GI']",2021-03-26,0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,0.44,142.731,4,2021
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),81,144349,1,"['Lil Tjay', 'Polo G', 'Fivio Foreign']","['6jGMq4yGs7aQzuGsMgVgZR', '6AgTAQt8XS6jRWi4sX7w49', '14CHVeJGrR5xgUGQFV5BVM']",2021-04-02,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,0.395,118.0,4,2021
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),84,158324,0,"['Justin Bieber', 'The Kid LAROI']","['1uNFoZAHBGtllmzznpCI3s', '2tIP7SsRs7vjIcLrU85W8J']",2021-03-19,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,0.37,99.757,4,2021
4MmMxyew8yq1OEyJOMaX6M,As I Am (feat. Khalid),84,174406,0,"['Justin Bieber', 'Khalid']","['1uNFoZAHBGtllmzznpCI3s', '6LuN9FCkKOj5PcnpouEgny']",2021-03-19,0.608,0.547,11,-8.151,1,0.0368,0.131,0.0,0.0974,0.108,99.947,4,2021
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),81,232048,1,"['Lil Tjay', 'Offset', 'Moneybagg Yo']","['6jGMq4yGs7aQzuGsMgVgZR', '4DdkRBBYG6Yk9Ka8tdJ9BW', '3tJoFztHeIJkJWMrx0td2f']",2021-04-02,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,4,2021
7BIy3EGQhg98CsRdKYHnJC,Ropa Cara,84,163320,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],2021-01-18,0.813,0.526,4,-4.787,0,0.125,0.105,0.000661,0.11,0.608,170.002,4,2021
54OBgO0Xwu20Jak9TMXbR7,Wellerman - Sea Shanty,84,155333,0,['Nathan Evans'],['1PKErrAhYFdfrDymGHRQRo'],2021-01-21,0.675,0.359,3,-5.157,1,0.108,0.614,0.0,0.137,0.792,191.903,4,2021
2FSGUA0gFgGeQdprjtGM2M,EL MAKINON,84,209160,0,"['KAROL G', 'Mariah Angeliq']","['790FomKkXshlbRYZFtlgla', '0KKUc4amZyvswV2YL6WTar']",2021-03-26,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,4,2021
07AQkmp456NpEnT8HR7WLy,M4,84,170000,1,"['Teto', 'Matuê']","['68YeXpLt3jB7JHQS5ZjMGo', '5nP8x4uEFjAAmDzwOEc9b8']",2021-01-20,0.88,0.59,8,-4.709,0,0.204,0.08,0.0,0.184,0.723,119.97,4,2021
158ukl5rih76dOEsp0I91H,Paradigmas,84,157355,0,['Jorge & Mateus'],['1elUiq4X7pxej6FRlrEzjM'],2021-01-22,0.686,0.789,1,-4.103,1,0.126,0.322,0.0,0.4,0.822,157.932,4,2021
41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,84,176970,0,['Maluma'],['1r4hJ1h58CWwUQe3MxPuau'],2021-01-28,0.664,0.665,10,-3.616,1,0.0879,0.123,0.0,0.411,0.726,173.961,4,2021
3T03rPwlL8NVk1yIaxeD8U,Off My Face,84,156468,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.509,0.228,4,-8.68,1,0.0332,0.92,0.0,0.104,0.586,90.674,4,2021
5KFHrrBMyGj5MhVbZMM3ts,Tu Veneno,84,157320,0,['J Balvin'],['1vyhD5VmyZ7KMfW5gqLgo5'],2021-03-19,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,4,2021
7pnQ23WgZca9jEfMts9qsR,Latest Trends,84,158118,1,['A1 x J1'],['1WO1hFAkFbeo9tV3uVX7Dy'],2021-02-04,0.716,0.513,5,-10.159,0,0.223,0.085,0.0,0.12,0.8,141.894,4,2021
2SUPbyD77tJuOUbqbxct6l,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,84,147876,0,"['Os Barões Da Pisadinha', 'Jorge']","['5Lv2GUVwqmQBPwrTrxucE5', '6gLW5LlLEXdtWaS0EWfzaJ']",2021-02-19,0.593,0.932,8,-2.324,1,0.0526,0.302,0.0,0.133,0.913,171.977,4,2021
43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),84,157355,1,"['Juice WRLD', 'Young Thug']","['4MCBfE4596Uoi2O4DtmEMz', '50co4Is1HCEo8bhOyUWKpn']",2021-01-15,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,4,2021
1t9WgS8FN0534tLBRwbaxO,Whoopty,84,123263,1,['CJ'],['7arQA31aZVS8yS6zUveWzb'],2021-02-19,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,4,2021
6toQdWWc4noiOk3Eo5mVDS,Beat Box 3 (feat. DaBaby),84,200424,1,"['SpotemGottem', 'DaBaby']","['3Y2MLcrD3ZQXRXmtn4fZQx', '4r63FhuTkUYltbVAg5TQnk']",2021-02-26,0.853,0.426,1,-6.812,1,0.374,0.0765,0.0,0.104,0.201,160.051,4,2021
4AAIAVjSyiq1N7SXKkwXZe,Troca de Calçada,84,203158,0,['Marília Mendonça'],['1yR65psqiazQpeM79CcGh8'],2021-01-29,0.659,0.689,1,-4.984,0,0.0319,0.539,0.0,0.147,0.701,99.967,4,2021
17vGPZ5EsdvtgAOCD4FLWI,AP - Music from the film Boogie,83,171892,1,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2021-02-26,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,4,2021
0osvOdeD3YXZiWkT8MKolJ,Lifestyle (feat. Adam Levine),83,153865,1,"['Jason Derulo', 'Adam Levine', 'Maroon 5']","['07YZf4WDAMNwqr4jfgOZ8y', '4bYPcJP5jwMhSivRcqie2n', '04gDigrS5kc9YWfZHwBETP']",2021-01-21,0.749,0.674,10,-5.128,0,0.0366,0.0209,0.0,0.169,0.711,123.055,4,2021
2z0IupRlVRlDN5r2IVqHyN,Shy Away,82,175044,0,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],2021-04-07,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,4,2021
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),83,212093,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",2021-03-19,0.67,0.693,6,-8.34,1,0.35,0.2,0.0,0.0909,0.388,87.017,4,2021
6I3mqTwhRpn34SLVafSH7G,Ghost,83,153190,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,4,2021
59fFsGRwFiuhxKDPc1k6xW,Opp Stoppa (feat. 21 Savage),83,135431,1,"['YBN Nahmir', '21 Savage']","['3gGUMEwIX6XodWsYEvKSal', '1URnnhqYAYcrqrcwql10ft']",2021-01-22,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,4,2021
5glMxRMRHGBRj6bydBjoPM,FALA MAL DE MIM,83,154182,0,"['PEDRO SAMPAIO', 'Daniel Caon', 'Wesley Safadão']","['5wbf52LA6kcaboHSN6NEF1', '1NNT7LXreEsY7C0bHlCWDp', '1AL2GKpmRrKXkYIcASuRFa']",2021-01-28,0.695,0.805,8,-4.351,1,0.0959,0.333,0.0,0.0794,0.673,165.036,4,2021
0DlHQxrVijRqVUfuS6PKaY,Deixa de Onda (Porra Nenhuma),83,185000,1,"['DENNIS', 'Xamã', 'LUDMILLA']","['6xlRSRMLgZbsSNd0BMobwy', '5YwzDz4RJfTiMHS4tdR5Lf', '3CDoRporvSjdzTrm99a3gi']",2021-01-21,0.815,0.69,9,-4.622,1,0.0469,0.29,0.0,0.312,0.654,135.036,4,2021
0oaY19dUwZimIgzn3ZZLZO,2 Much,82,152796,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.583,0.444,9,-8.601,1,0.0456,0.593,0.0,0.353,0.167,119.59,4,2021
2NnJpRXIlx35Vij3bPZO0h,DAYWALKER! (feat. CORPSE),82,137747,1,"['Machine Gun Kelly', 'CORPSE']","['6TIYQ3jFPwQSRmorSezPxX', '7yntSJ6uojO3z6GFUVwhAW']",2021-03-12,0.632,0.922,7,-2.173,1,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,4,2021
5NU40QTlXrDUJzDBdv79bg,Deserve You,82,187239,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.677,0.633,7,-7.831,1,0.0771,0.0314,0.0,0.112,0.409,89.934,4,2021
5RAIMjdrCEjpjaR5tBATXU,Aloha,82,241659,0,"['Maluma', 'Beéle', 'Rauw Alejandro', 'Mambo Kingz', 'DJ Luian', 'Darell']","['1r4hJ1h58CWwUQe3MxPuau', '7a0XAaPaK2aDSqa8p3QnC7', '1mcTU81TzQhprhouKaTkpq', '2T1aUibqR2QC2sINIDQOAK', '64aJYyrXljOodnUG6jvhRD', '1TtXnWcUs0FCkaZDPGYHdf']",2021-03-05,0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,0.792,100.004,4,2021
4jOBQxq4Ffd8DDrsN4wPOR,Christian Dior,82,147120,1,['Jhay Cortez'],['0EFisYRi20PTADoJrifHrz'],2021-03-12,0.839,0.706,7,-5.629,0,0.0728,0.264,1.23e-06,0.106,0.462,92.031,4,2021
2AceGjiX9isUbXmMZa0Dl1,Floating Through Space,82,177801,0,"['Sia', 'David Guetta']","['5WUlDfRSoLAfcVSX1WnrxN', '1Cs0zKBU1kc0i8ypK3B9ai']",2021-02-04,0.575,0.844,6,-4.89,0,0.072,0.00172,0.0,0.114,0.277,104.914,4,2021
2dNhNlpZAtV4lwAFW45LIv,Am,82,182496,1,"['Nio Garcia', 'Flow La Movie']","['5hdhHgpxyniooUiQVaPxQ0', '2oT7xd9iTO2ejLsNGIMa5f']",2021-01-28,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,0.616,171.959,4,2021
472vIK1ldetTxRxG3ovaiY,Glad You Exist,82,144533,0,['Dan + Shay'],['7z5WFjZAIYejWy0NI5lv4T'],2021-02-05,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,4,2021
0awuNCj9gwJEM0seER22DW,CHICKEN TENDIES,82,196844,0,['Clinton Kane'],['7okSU80WTrn4LXlyXYbX3P'],2021-02-19,0.57,0.689,7,-6.242,1,0.147,0.358,0.0,0.0819,0.568,100.087,4,2021
03B2SfXuvDh1m9F4tqrX07,Skin,82,177500,0,['Sabrina Carpenter'],['74KM79TiuVKeVCqs8QtB0B'],2021-01-22,0.557,0.457,7,-5.372,1,0.0335,0.428,0.0,0.0567,0.328,105.918,4,2021
5J5CpT6bgE6KYKk23jgp9W,Patience (feat. YUNGBLUD & Polo G),82,181720,1,"['KSI', 'YUNGBLUD', 'Polo G']","['1nzgtKYFckznkcVMR3Gg4z', '6Ad91Jof8Niiw0lGLLi3NW', '6AgTAQt8XS6jRWi4sX7w49']",2021-03-12,0.616,0.741,7,-4.272,0,0.0426,0.00251,0.0,0.307,0.431,122.012,4,2021
3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",82,182438,1,"['Ariana Grande', 'Doja Cat', 'Megan Thee Stallion']","['66CXWjxzNUsdJxJ2JdwvnR', '5cj0lLjcoR7YOSnhnX0Po5', '181bsRPaVXVlUKXrxwZfHK']",2021-01-15,0.88,0.662,0,-5.766,1,0.304,0.205,0.0,0.227,0.726,109.988,4,2021
7eX3um6NpOQKWJMGCi97XD,Real As It Gets (feat. EST Gee),82,192804,1,"['Lil Baby', 'EST Gee']","['5f7VJjfbwm532GiveGC0ZK', '4FlG0V0jhLO4qGpayFOphj']",2021-03-04,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,4,2021
3XoflnowYPFRPOh3uFvHcm,Selfish Love (with Selena Gomez),82,168649,0,"['DJ Snake', 'Selena Gomez']","['540vIaP2JwjQb9dm3aArA4', '0C8ZW7ezQVs4URX5aX7Kqx']",2021-03-04,0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,4,2021
4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),82,144391,0,"['Martin Garrix', 'Tove Lo']","['60d24wfXkVzDSfLS6hyCjZ', '4NHQUGzhtTLFvgF5SZesLK']",2021-02-05,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4,2021
2bo0HCDcZj8BYjoht9zYgk,Time Today,82,136939,1,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],2021-02-03,0.909,0.617,1,-7.736,1,0.401,0.044,0.0,0.233,0.301,136.924,4,2021
5hChuUMe5iHfjkXgzj1D4b,Track Star,82,199706,1,['Mooski'],['4NqH3V7GS0Igs1VyGMXEi8'],2021-02-09,0.641,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,5,2021
2tB9OFgAHjAds3cqquLlvp,Loved By You (feat. Burna Boy),82,159250,0,"['Justin Bieber', 'Burna Boy']","['1uNFoZAHBGtllmzznpCI3s', '3wcj11K77LjEY1PkEazffa']",2021-03-19,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33e-06,0.113,0.642,101.04,4,2021
06XQvnJb53SUYmlWIhUXUi,怪物,82,206000,0,['YOASOBI'],['64tJ2EAv1R6UaZqc4iOCyj'],2021-01-06,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,4,2021
4I5bvu2KDsrCg0EWHIcvul,Don't Play,81,188581,0,"['Anne-Marie', 'KSI', 'Digital Farm Animals']","['1zNqDE7qDGCsyzJwohVaoX', '1nzgtKYFckznkcVMR3Gg4z', '5fyDppLDl1juIu1BcUT5zh']",2021-01-15,0.695,0.784,6,-6.564,0,0.0402,0.0889,0.0,0.0843,0.52,128.031,4,2021
56F3ngwk3a42aLY0o5QgBF,Fala Comigo - Ao Vivo,81,140629,0,['Gusttavo Lima'],['7MiDcPa6UiV3In7lIM71IN'],2021-02-04,0.818,0.919,2,-3.013,1,0.0694,0.283,0.0,0.318,0.949,160.002,4,2021
2769RhOZs0ezRncRW1vryp,Till Forever Falls Apart,81,222861,1,"['Ashe', 'FINNEAS']","['6P5NO5hzJbuOqSdyPB7SJM', '37M5pPGs6V1fchFJSgCguX']",2021-03-02,0.509,0.498,2,-6.94,1,0.0315,0.413,0.0,0.0674,0.283,99.729,4,2021
7HsjuVBM93Z2RoxjpWLgTT,Richer (feat. Polo G),81,190459,1,"['Rod Wave', 'Polo G']","['45TgXXqMDdF8BkjA83OM7z', '6AgTAQt8XS6jRWi4sX7w49']",2021-03-26,0.726,0.411,1,-12.929,1,0.0671,0.438,0.0,0.087,0.734,137.905,3,2021
26UxwWl9xCb83OynXELJcL,Masterpiece,81,181714,1,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],2021-01-15,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,4,2021
3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),81,149190,1,"['Justin Bieber', 'benny blanco']","['1uNFoZAHBGtllmzznpCI3s', '5CiGnKThu5ctn9pBxv7DGa']",2021-03-19,0.619,0.241,11,-7.102,0,0.046,0.9,0.0,0.116,0.0719,79.461,4,2021
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,81,178520,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,3,2021
4hSJUp6k7QeHLxU32MrLIU,Ohne Dich,81,125720,1,"['KASIMIR1441', 'badmómzjay', 'WILDBWOYS']","['7ADRm1oT7VmhRRZrZqycV6', '7oWrEQO1d3klp0Qrfh7a5h', '44yXVrsMTsKGUBHZsYFZNq']",2021-01-14,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,0.925,156.013,4,2021
6Et5KimMg3IXwD6lJPGmQw,Me Fije,81,202307,1,"['Alex Rose', 'Rauw Alejandro']","['2DspEsT7UXGKd2VaaedgG4', '1mcTU81TzQhprhouKaTkpq']",2021-03-18,0.76,0.674,7,-4.039,0,0.0636,0.396,3.54e-05,0.0977,0.735,172.024,4,2021
27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,81,198371,0,['Giveon'],['4fxd5Ee7UefO4CUXgwJ7IP'],2021-03-12,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,5,2021
1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,81,160871,0,['Bebe Rexha'],['64M6ah0SkkRsnPGtGiRAbb'],2021-03-05,0.659,0.877,11,-5.089,0,0.0288,0.0878,0.0,0.094,0.471,119.992,4,2021
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",81,214693,1,"['Brent Faiyaz', 'DJ Dahi', 'Tyler, The Creator']","['3tlXnStJ1fFhdScmQeLpuG', '5BozIJTTNCufaZpjhy2der', '4V8LLVI7PbaPR0K2TGSxFF']",2021-01-29,0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,4,2021
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,81,136996,0,"['Toby Romeo', 'Felix Jaehn', 'FAULHABER']","['2XnY6NZ6rENbLMYabjkRey', '4bL2B6hmLlMWnUEZnorEtG', '49T8i1paijMAK9rYtjO4lu']",2021-01-22,0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904,4,2021
46zfTi4Wg6mmkOBPimtg6X,Frag mich nicht,81,157253,1,"['Miksu / Macloud', 'Nimo', 'Jamule']","['76dRoxKtDwYkgCQePok9cU', '3ZuBEj9ppJe8GSdKaMTfMN', '4sVieJlKgpZ2k9ESNS5IdN']",2021-03-26,0.885,0.634,6,-6.467,1,0.0821,0.384,7.78e-06,0.11,0.597,99.046,4,2021
15OCqNPYoLziEAsbVnqRj5,Good Without,81,182121,0,['Mimi Webb'],['3GxKJzJK4LpsYGXQrw77wz'],2021-03-26,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,4,2021
5RmSunLqeDqNWww8LWhAiK,WACHA,80,206360,1,"['KHEA', 'Duki']","['4m6ubhNsdwF4psNf3R8kwR', '1bAftSH8umNcGZ0uyV7LMg']",2021-04-01,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,4,2021
1HoapWs5KcMzs8QYdgg9Kt,Não Pode Se Apaixonar,81,170000,0,"['Xand Avião', 'DJ Ivis', 'Mc Danny']","['43DRDu6nLSeIedZ7T1A616', '0RPzmE1iY76tx1eBBXFyYn', '3PZTvUS5fUUhV3EKAjqdZk']",2021-02-12,0.69,0.874,10,-4.169,1,0.0882,0.0731,0.0,0.104,0.921,168.116,4,2021
2vl0D1b0M6UHlD1Fjh5j1m,JETSKI (feat. Lil Mosey & Lil Tecca),81,165161,1,"['Internet Money', 'Lil Tecca', 'Lil Mosey']","['6MPCFvOQv5cIGfw3jODMF0', '4Ga1P7PMIsmqEZqhYZQgDo', '5zctI4wO9XSKS8XwcnqEHk']",2021-03-26,0.883,0.446,8,-8.723,0,0.296,0.0253,0.0,0.103,0.463,92.95,4,2021
7aely3H8kMj9o0gt6vXHE1,Die For You (feat. Dominic Fike),81,198426,0,"['Justin Bieber', 'Dominic Fike']","['1uNFoZAHBGtllmzznpCI3s', '6USv9qhCn6zfxlBQIYJ9qs']",2021-03-19,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031,4,2021
0DAQryfUiFZdWFo76RYBc8,Madonna,81,195734,0,"['Bausa', 'Apache 207']","['13bDjug9N0pyv3ZUINjkDV', '1qQLhymHXFPtP5U8KNKsm6']",2021-02-19,0.806,0.565,11,-8.96,0,0.113,0.47,0.0,0.0824,0.311,116.963,4,2021
3HquWF2pZmWYu3WAEP9Heb,Só Não Divulga,81,160477,0,"['Fernando & Sorocaba', 'Tarcísio do Acordeon']","['1oSgjdbgLYULVmEBojPRw8', '48HORs6F9P7IgdyKrk4MZC']",2021-02-25,0.553,0.785,3,-4.099,0,0.0682,0.665,0.0,0.445,0.914,75.852,4,2021
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,80,228031,0,"['Jubin Nautiyal', 'Tanishk Bagchi', 'Nusrat Fateh Ali Khan', 'Emraan Hashmi']","['1tqysapcCh1lWEAc9dIFpa', '4f7KfxeHq9BiylGmyXepGt', '5HcunTidTUrOaf8V0iJcvl', '44oMI9xI4kcCub3qbpYPdb']",2021-02-17,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4,2021
4Agtk2MrapdZAVN7v6PuFO,Roadtrip,80,133661,0,"['Dream', 'PmBata']","['6LArUyIoMiHmDvvOAsE2cd', '3jeXY6LJU0ZiKhXoXa9rRw']",2021-02-05,0.459,0.581,10,-6.575,1,0.0713,0.316,0.0,0.124,0.49,176.195,4,2021
